jobname = asp_decarb_n7_idpp_08
 0.0001759119  0.0000214198 -0.0001512876
 0.0000517785  0.0000678855  0.0000169503
-0.0000318766 -0.0000481523 -0.0002081258
 0.0001453002  0.0000819685  0.0000936904
 0.0000710900  0.0000087703 -0.0000904858
-0.0000753065 -0.0000615607  0.0000580189
-0.0001027980  0.0001034726 -0.0001267476
 0.0000664518  0.0000690661  0.0000741259
 0.0009654071 -0.0013060993  0.0061010049
 0.0028421658 -0.0005670333 -0.0050776633
 0.0001066771 -0.0000452007 -0.0000117218
 0.0000124808 -0.0001505286 -0.0001722857
 0.0003411982 -0.0000065777  0.0002318225
-0.0055284902  0.0011138274  0.0139321191
 0.0002902630 -0.0003694487 -0.0001591303
-0.0001556727  0.0003716412 -0.0002238112
-0.0000656929  0.0000920881 -0.0000997621
 0.0002760956 -0.0004304191  0.0000476463
-0.0002967564  0.0003371504 -0.0000925941
 0.0001003524 -0.0001831642  0.0001754902
 0.0000233593  0.0000058188 -0.0001662139
 0.0015890256 -0.0001061712 -0.0108212787
-0.0002451466 -0.0001469868  0.0000651869
-0.0002369666  0.0001528055  0.0004157457
 0.0000508508 -0.0004686205  0.0005478061
-0.0004495619  0.0003141283 -0.0003084782
-0.0000953770  0.0001879710 -0.0002768546
-0.0000183839  0.0000206608  0.0000015179
 0.0000126495  0.0000951240  0.0001452158
 0.0000370208 -0.0002118363  0.0001807187
 0.0000479836  0.0000177092 -0.0002490258
-0.0000406469  0.0003924707 -0.0001587086
-0.0005625638  0.0012544895 -0.0008252510
-0.0003826884 -0.0005626481  0.0002862995
-0.0000388760 -0.0001383851 -0.0002170648
 0.0000084330 -0.0002731441  0.0007481736
 0.0000960516  0.0000255519 -0.0001027980
-0.0001765022 -0.0000023612 -0.0000521158
-0.0000013493 -0.0001337470 -0.0002289553
-0.0000420805  0.0000376954  0.0000546457
-0.0001692498  0.0002705299  0.0001697558
 0.0000748848 -0.0000626570  0.0002129326
-0.0002802278  0.0000049755  0.0001849352
 0.0001397344  0.0000877873  0.0001439509
 0.0000350812  0.0000475620  0.0000651869
 0.0001354336 -0.0000834021  0.0001737193
 0.0000105412 -0.0000383700 -0.0000142517
 0.0000063247 -0.0000893052 -0.0000580189
 0.0000588622 -0.0000498389 -0.0001248924
-0.0001237118  0.0000559106 -0.0000931844
-0.0000323826 -0.0000527061 -0.0000586092
-0.0001340843  0.0000277445 -0.0000414902
-0.0002292926 -0.0001757432 -0.0000670422
 0.0000849201 -0.0000026986 -0.0002330031
-0.0000962203 -0.0000914978  0.0000753908
 0.0000505979  0.0000643436 -0.0000539710
-0.0000225160  0.0000587778 -0.0000992561
 0.0003372347  0.0002685059  0.0000837394
 0.0001379635  0.0000784267  0.0000094449
-0.0000309490  0.0003049364 -0.0000156010
-0.0003380780 -0.0001227841 -0.0001083637
 0.0000801133 -0.0004394424  0.0001087011
-0.0001891516  0.0001975003  0.0000645123
-0.0000791856 -0.0000294311  0.0000860164
-0.0001363612 -0.0000021082  0.0000643436
-0.0001415053  0.0001840919 -0.0000572599
-0.0001076048 -0.0001043159  0.0001239647
-0.0000984972  0.0000865223 -0.0001134235
-0.0000566696  0.0001272536  0.0000238653
-0.0000317923  0.0000830648 -0.0001009427
-0.0000013493  0.0000163600  0.0001071831
-0.0000774147  0.0001348433  0.0000417432
-0.0000701624  0.0000864380 -0.0000291781
-0.0000433455  0.0000075053 -0.0000215884
 0.0000829805 -0.0001625878  0.0000758968
 0.0000678011 -0.0002860465  0.0001210975
-0.0002281963 -0.0000421649  0.0000252146
 0.0000026986  0.0000099509 -0.0000451164
 0.0000209138 -0.0000734512 -0.0000204921
-0.0002039937 -0.0001020390  0.0000785110
-0.0001151944  0.0000102882 -0.0002297143
-0.0001517936 -0.0000645966 -0.0000325513
-0.0001027980 -0.0000574286  0.0000715960
-0.0000344065 -0.0003740025  0.0000961359
-0.0001671416 -0.0001673946 -0.0002367980
 0.0001846822  0.0001062555  0.0001311328
-0.0000153480  0.0002804808 -0.0004728369
-0.0001145198 -0.0000200705  0.0001224468
-0.0002843599 -0.0000855104  0.0001987652
 0.0000704997  0.0001192423  0.0000725236
-0.0000255519 -0.0000375267  0.0002190044
 0.0000247929  0.0000000843 -0.0000283348
-0.0001235431 -0.0000228534 -0.0000016023
 0.0001354336  0.0000662832 -0.0002463272
-0.0006242932 -0.0003183448 -0.0002008735
 0.0000059031  0.0000408156 -0.0000947866
-0.0000997621 -0.0001071831  0.0000737885
-0.0000774147  0.0001741409 -0.0001838389
-0.0000878716  0.0000640906  0.0000707527
-0.0001422643  0.0000079270  0.0001453845
-0.0000024456 -0.0001231214  0.0000031202
-0.0000491642 -0.0000901485  0.0001175557
-0.0000505979  0.0000959673  0.0000318766
-0.0001063398  0.0003130321 -0.0002126796
 0.0001630094  0.0001897420 -0.0000872813

====================================================================================================
image 8/9
group_index = 7
combo_index = 2
gid         = 37
relax_tag   = 7of7
file_step   = 7
k_in_file   = 24
select_rank = 2
energy      = -1.2246858920296115

geometry_bohr:
-8.7072948803 -11.3891956672  5.8350460875
-8.8109280488 -8.9156625980  4.3489428743
-7.1144135055 -6.9128874500  5.5732212363
-7.2305089730 -4.4890055043  4.0648104980
-5.8478879846  9.5466564809  0.5746202267
-6.2152053933  6.8732423438 -0.2559241749
-6.1435231439  6.2601134413 -2.8334459049
-6.6540227702  4.9772243304  1.5228712550
-6.3824080553  3.7664151490 -3.6218050536
-6.9265944946  2.4665609231  0.7699100924
-6.7305287993  1.8870954065 -1.7966928865
-6.8383038713 -0.5522714887 -2.6306120528
-14.2941713561  4.9252996490  1.3029853504
-14.7524894541  5.3042002022 -0.9141490180
-13.6959680709  2.5621450873  2.1908089485
-13.4477064666  0.4330206581  0.4463289367
-11.6117629092 -1.4727116244  1.5879001929
-11.4918033178 -1.5940398020  3.9632350261
-10.2426268696 -2.8321339417  0.2353847412
 6.4418168264  0.0480059107 -5.9688534829
 6.1415798202  1.7186338333 -8.1488694706
 16.0645501748  0.0493048155  11.2715885738
 14.3221887360 -2.0596208658  10.8287415582
 11.7339588031 -1.5298228294  10.5121236943
 10.7856644965  0.8135927889  10.4534145525
 10.1206930375 -3.5215922514  10.2820362953
 6.4127261069 -9.5430174558 -5.1173738802
 5.9941935070 -7.8805906210 -7.3863674943
 6.3568637694 -5.6103477582 -7.3863801060
 3.8854700806 -10.6588652645 -4.1781389853
 1.9395214918 -8.7692980069 -3.3024054842
 0.4358265223 -7.4493088557 -5.0329902661
 1.4686417221 -8.4640319212 -0.7165187717
-1.5011484533 -5.8555448075 -4.2261995370
-0.4637698183 -6.8999834395  0.1395024629
-1.9155852859 -5.5766083163 -1.6351983606
-3.7417508572 -4.0802439857 -0.6417478626
 5.2175305957 -9.1055147328 -9.5503659088
 4.6018403262 -7.5883402192 -11.7583531672
 7.7625697105  9.6204204085 -5.1146316290
 5.6134780488  10.2107882021 -3.3256696129
 4.8001749085  12.3425146368 -3.0554332948
 4.5614805924  8.2191863461 -1.9895942425
 2.0935539886  8.5362432143 -0.7876082453
 2.2181042684  7.4187000711  1.8627662621
 3.1022934051  5.3464744637  2.3216769022
 0.0838726447  6.9282855620 -2.1689471960
-0.2325416472  7.8153781934 -4.8643845748
-1.6997574053  9.4777929242 -5.4726493715
 1.2126991056  6.5864356519 -6.6517684137
 1.0813712764  8.8089986565  3.7203057235
 0.9400769031  7.6547722540  6.2104861206
 6.8615041952 -3.1771810878 -1.4852343862
 5.7537945768 -0.5980238847 -1.4426725437
 5.6381107765  0.9801054652 -3.6697809548
 4.8991312881  3.2023564134 -3.6204154467
 4.7989963691  0.3827969798  0.7359682193
 4.4963215647 -0.9561872382  2.8397185940
 3.5828461164  0.1948599469  5.2316859451
 5.5696611704 -0.3506873092  7.2293038848
 6.0792825255 -2.6007807294  7.7436581199
 6.6267670910  1.5261402730  8.2539622642
-1.8582032774 -0.0858978445  2.0347126738
-0.9119461226  0.6601938525  0.1964692981
-12.1406704058 -5.0716809434  7.6069654633
-2.7798821772 -0.8102748704  3.9231400384
-9.9480111675 -12.8156578597  4.9815583640
-9.3419021630 -11.1307640620  7.7936852635
-10.7930499845 -8.2142592657  4.2952739496
-8.2523489723 -9.2494007853  2.3593522137
-7.7897407069 -6.5102126811  7.5346113266
-5.1258073578 -7.5692187531  5.6906950407
-7.0294244661 -4.8038874702  2.1368956653
-9.0304845300 -3.5452231728  4.2905419401
-5.8191899058 -3.2572636058  4.5832907612
-4.8377304671  9.6791482335  2.3762744929
-4.7932703049  10.6628127806 -0.8348451584
-5.8997231219  7.7608459360 -4.2405262500
-6.8177963340  5.4590968605  3.5156840688
-6.3367939649  3.2572592987 -5.6122345481
-7.3495641572  1.0163783911  2.1562634976
-8.2320272634 -1.5207219046 -1.7015444679
-15.3274289088 -0.4738773333  0.1454292135
-12.8281679613  1.0859447420 -1.4602424139
 4.1343630239  1.9729017163 -8.6613659304
 18.0107276918 -0.7016187274  11.4288274152
 16.0506615473  1.3837077560  9.6616128105
 14.7694253436 -3.6619848678  11.7842705107
 8.7747676722  1.1467293960  9.6096082576
 11.8534468725  2.3449357514  10.7186696339
 10.7890592691 -5.2650009226  10.0219762096
 8.2461457654 -3.1746859895  9.4193064363
 3.0448688730 -11.8508648417 -5.6828164974
 4.3067967182 -12.0168535935 -2.6329085239
 0.7701516721 -7.6713510586 -7.0550808476
 2.6090359370 -9.4845237053  0.6627872979
-2.6787514915 -4.8658309957 -5.5890579487
-0.8619755512 -6.7058130343  2.1417610494
-4.6058996594 -2.8990561043 -1.8516122053
 7.7836899266 -11.0669045391 -5.5213154686
 5.2783234045 -5.6132256416 -11.5080415649
 8.6798948783  7.7994870055 -4.7372978700
 0.6281725095  4.8934461839 -2.0898029685
-1.7616953397  7.0729227908 -1.1818259340
 2.5172728599  5.2975295967 -6.1244988422
 1.2014445259  7.1689724109 -8.4432776218
 1.5547294644  10.5994800514 -0.8222839882
-0.5131104747  6.1541871620  6.2543687344
 0.4901565598  9.0682400412  7.6683412930
 7.8284155709 -3.6188294374 -3.2687763299
 8.2912290382 -3.4135058734  0.0068968282
 5.4099676010 -4.6444110510 -1.2308776533
 4.2411685001  2.2706819203  0.7050464731
 5.0246701117 -2.9377964386  2.9376043697
 1.7494108974 -0.6297152797  5.8359484933
 3.2704862221  2.2678914179  5.0677303769
-11.9386211732 -3.7327044224  6.3658275984
-13.9039375490 -5.4325249670  7.6009608119
 15.6298231650  1.0905680729  13.0313384658
-6.7978423420 -12.1877271889  5.8863461880
 7.0501762936  9.6090963497 -7.0667032986
 5.5275210656 -8.3580568939 -13.4611079067
 9.1984659514  11.1224367945 -4.9822881371
 6.9379543824  3.6080187375 -7.7279633613
 6.5466667338 -1.8311620751 -6.3109726490
 2.7773672285  6.7647605281  6.7178294558
 7.2693879644 -8.3633655227 -3.5893545061
 4.6344490212 -10.9111961152 -9.5361124898
 0.3173281669  10.5241103122  3.4603406164
 5.1168021995  6.3824214939 -2.2487122296
-13.1681063016  2.1981896899  3.9917844368
 2.5443189982 -7.5038519038 -12.0942526498
-7.6797414248  10.4983236165  0.8263742657
-14.3881415627  6.4220127062  2.7424182385
 7.1571880918  0.9413111578 -9.7915810454

gradient_Eh_per_bohr:
-0.0008933051 -0.0017328078  0.0003061170
 0.0000535494  0.0003574738  0.0001373732
 0.0003039244 -0.0002335934  0.0008330093
-0.0000739572 -0.0006399785  0.0007055027
 0.0018337506  0.0017769123  0.0009068822
 0.0007819055  0.0002084632  0.0002992863
 0.0005882001  0.0011945310 -0.0002583020
 0.0003325966 -0.0001017860  0.0003149716
-0.0001797910  0.0005934285 -0.0002882391
-0.0002910220  0.0001539861  0.0001117369
-0.0002911906 -0.0006613983 -0.0007418489
-0.0009649854 -0.0000188899  0.0002074512
 0.0006875405 -0.0030269323 -0.0008728130
-0.0002710358  0.0013266757  0.0008839445
 0.0000663675  0.0012091200 -0.0006013555
-0.0007547513  0.0006806255  0.0001209289
 0.0004846431  0.0001565160 -0.0001145198
-0.0005150018  0.0021375907 -0.0009963561
-0.0001308798  0.0003094059 -0.0009713101
 0.0006075959 -0.0001334097 -0.0012390571
-0.0000484053 -0.0002227149  0.0044653449
-0.0000764871 -0.0003943259 -0.0043726665
 0.0026318474 -0.0001667199  0.0013173995
-0.0014406896  0.0002569528 -0.0006421711
 0.0002997923 -0.0006240402  0.0001129175
-0.0006917570  0.0004204682 -0.0001937898
 0.0077752035 -0.0038253664 -0.0096886457
-0.0006475682  0.0001577810 -0.0014309916
-0.0002609163  0.0004835468  0.0001834172
 0.0004636450 -0.0004146494  0.0001022077
-0.0000661989  0.0001849352 -0.0000913291
-0.0004265399  0.0001822366 -0.0005626481
 0.0000882933  0.0001193266  0.0002463272
-0.0006956362 -0.0002970937 -0.0001412523
-0.0005187967 -0.0001256513  0.0001740566
-0.0007701837  0.0001560100  0.0002154625
-0.0004768004 -0.0002413518 -0.0007168873
-0.0003986268  0.0000652712 -0.0010185348
 0.0022423282 -0.0034952997  0.0074018757
 0.0035689196  0.0000545614 -0.0070261866
-0.0012202516 -0.0001743939  0.0008482730
 0.0000314550  0.0001011114 -0.0002092221
-0.0008595732 -0.0006336538  0.0007891579
-0.0039512707  0.0001449629  0.0123669588
 0.0006823121 -0.0034790241  0.0023822313
-0.0012539835  0.0023271640 -0.0004540314
-0.0008117582 -0.0004951000  0.0002324128
 0.0009708042 -0.0012489237  0.0000769931
-0.0010865889  0.0020896070 -0.0000243713
-0.0001598049  0.0000790170 -0.0000445261
 0.0000507665 -0.0005919949 -0.0002569528
 0.0011932661 -0.0002943952 -0.0103596576
 0.0006415808 -0.0006569288 -0.0000418276
-0.0001640214  0.0004338766 -0.0010361597
 0.0000932687 -0.0003814235  0.0002053430
-0.0003207061 -0.0000322140 -0.0000539710
 0.0002630245 -0.0001462278 -0.0003213807
-0.0001132549  0.0007792913  0.0003120201
-0.0005817910 -0.0000507665  0.0010553869
-0.0001352649  0.0005591906 -0.0009823573
 0.0007930370 -0.0026745182  0.0008673315
 0.0015703887  0.0006655304  0.0008566217
-0.0002399182  0.0001777671  0.0011398853
 0.0005199773  0.0003998074 -0.0005718401
 0.0004935821 -0.0002464959  0.0018711930
 0.0000899799  0.0002055116  0.0007076110
-0.0001467338 -0.0001576123 -0.0001290245
-0.0001042316 -0.0000929314  0.0003192725
 0.0004106859  0.0001516249  0.0004990635
 0.0002365450 -0.0000769087  0.0002925399
-0.0002201850 -0.0002301359 -0.0002243172
 0.0000519471 -0.0000640906  0.0001701774
 0.0005122189 -0.0001890673  0.0002254978
-0.0010960338 -0.0001990182 -0.0013887424
-0.0000010120  0.0000269012  0.0002061019
-0.0003548596 -0.0000591152  0.0001158691
-0.0001034726  0.0001754059 -0.0001771768
-0.0009271213  0.0004568986 -0.0006350031
-0.0007893265  0.0003655695  0.0003041774
-0.0008118426 -0.0001591303 -0.0000721863
-0.0008469237  0.0001669729  0.0007168029
 0.0016413944  0.0000453694  0.0002781195
-0.0004215645  0.0012341660 -0.0000614764
-0.0018469060  0.0001162907  0.0004306721
 0.0001709364  0.0003491252  0.0002638678
 0.0003413669 -0.0006641812  0.0006379546
 0.0004597658  0.0011617267  0.0002422794
 0.0004721623  0.0003354638  0.0006644342
-0.0001537331  0.0001395657  0.0005511793
-0.0008246607 -0.0000721019  0.0001957294
-0.0012542365  0.0016930042  0.0000845827
 0.0001194109 -0.0010081622 -0.0000368521
 0.0006119810  0.0002603260  0.0003405236
-0.0001708521 -0.0006769993 -0.0009472762
-0.0002119207 -0.0003004669 -0.0006639282
-0.0003853870 -0.0003771227  0.0005532032
-0.0008041686 -0.0009548658 -0.0002764329
-0.0012254800 -0.0008267689  0.0001162907
-0.0001005211 -0.0009796588  0.0003955066
 0.0002468332 -0.0007169716  0.0001458061
 0.0003545223  0.0003856400  0.0013948985
 0.0003627023 -0.0003727375  0.0001544078
 0.0008572963  0.0007477520  0.0004667652
-0.0000970635  0.0005984883 -0.0001476614
 0.0003984581  0.0001102190 -0.0006650245
 0.0001399031  0.0006355934 -0.0002496161
 0.0003351265  0.0014249199 -0.0013664794
-0.0001794537  0.0000753908 -0.0004434059
-0.0000844984  0.0002598200 -0.0000331416
-0.0000456224 -0.0000936904  0.0007162126
 0.0001571063  0.0000553203 -0.0006976601
 0.0010320276  0.0002740717 -0.0001778515
-0.0002873958  0.0009713101  0.0003507275
 0.0001820679  0.0013511314  0.0004385147
-0.0004723310  0.0005604556  0.0002715418
-0.0003048521 -0.0019355366 -0.0010943472
-0.0004077344  0.0010493152  0.0004948470
-0.0005698162 -0.0012825713 -0.0008657293
-0.0014786379 -0.0007782793  0.0007586305
 0.0001685752 -0.0002401711  0.0000197332
-0.0005482277  0.0002318225 -0.0005139899
-0.0001831642  0.0003306570 -0.0002293769
-0.0000197332  0.0012258173  0.0006616513
-0.0000576816  0.0004465261 -0.0001384695
 0.0002626029 -0.0000469717  0.0007742315
 0.0007884832  0.0002182454 -0.0005914046
 0.0001116526  0.0015946757  0.0004276362
-0.0009832006 -0.0002250761  0.0008863901
-0.0004471164  0.0008563687  0.0004734273
 0.0004328646 -0.0006018615 -0.0001426859
 0.0000631630 -0.0001620818 -0.0002393278
-0.0000544770  0.0001931995 -0.0001803813
 0.0001878024  0.0000212511  0.0002605789
-0.0004197935  0.0000057344  0.0000924254
-0.0000795230  0.0005661057 -0.0004318527

====================================================================================================
image 9/9
group_index = 8
combo_index = 4
gid         = 44
relax_tag   = 8P
file_step   = 8
k_in_file   = 86
select_rank = 4
energy      = -1.2344435136322844

geometry_bohr:
-8.7072948855 -11.3891956126  5.8350459293
-8.7462611850 -8.9672140348  4.2570466983
-6.9387308306 -6.9907210415  5.3642445059
-7.1767995825 -4.5186642806  3.9467661003
-5.8478879990  9.5466564944  0.5746202075
-6.1426468045  6.8538217805 -0.2291607508
-6.0208267166  6.2192358042 -2.7992102019
-6.5256505725  4.9563508529  1.5602918340
-6.2106254227  3.7196825911 -3.5794192046
-6.7415133025  2.4371887805  0.8184192526
-6.5776998471  1.8564166341 -1.7474416124
-6.7280154510 -0.5875624972 -2.5722678521
-14.2941712833  4.9252994685  1.3029853919
-14.0095757350  5.4608902708 -0.9096051946
-14.0743947676  2.4553831753  2.1249429178
-13.1696056015  0.5032992568  0.3877468424
-11.4349797392 -1.3485244995  1.7527670113
-11.4319696707 -1.4250460929  4.1122178233
-10.0354592157 -2.7630644968  0.4543283126
 6.2108057563  0.0071694428 -5.9800896046
 6.1415798417  1.7186337951 -8.1488694756
 16.0645501359  0.0493048114  11.2715885208
 14.2312976147 -2.0085164768  10.9937785172
 11.6778895888 -1.4189860241  10.5937325066
 10.8289743942  0.9459508517  10.3156215319
 10.0015426458 -3.3746488955  10.5004185887
 6.4127259761 -9.5430175532 -5.1173737822
 5.9963569314 -7.8635079395 -7.3725339831
 6.1602003956 -5.5727081121 -7.3253336242
 3.8597738322 -10.4900794023 -4.0882377658
 2.1272777043 -8.4315627716 -3.1730209953
 0.6403731978 -7.0503760467 -4.8656408155
 1.8965973906 -7.9706251952 -0.5796196158
-1.1434060425 -5.3167468182 -4.0036643476
 0.1350241274 -6.2494703149  0.3327158118
-1.4092784205 -4.9786448049 -1.4016494536
-3.1742767118 -3.4482235771 -0.3580252470
 5.3982896030 -9.0926253728 -9.5924588799
 4.6018403340 -7.5883401416 -11.7583530413
 7.7625697075  9.6204204732 -5.1146317640
 5.6079209295  10.2902238650 -3.3580446671
 4.8026462824  12.4268939304 -3.1135159559
 4.5452418973  8.3025200844 -2.0331634286
 2.0935540049  8.5362433157 -0.7876080656
 2.3339392699  7.4715713134  1.8797831090
 3.3745185113  5.4755043781  2.3561998380
 0.1483282618  6.7842897456 -2.0835945035
-0.1199721476  7.4126568086 -4.8555539051
-1.5832049664  8.9906347177 -5.6577042250
 1.3500761491  6.0051680913 -6.4843875207
 1.0944384999  8.7991493468  3.7191509570
 0.9400769769  7.6547722625  6.2104860460
 6.6235788942 -3.3112585021 -1.5407759556
 5.7401751663 -0.6561754390 -1.4265086975
 5.7217507646  0.9769059049 -3.6233819476
 5.3279611818  3.2789336294 -3.4573089768
 4.8809288460  0.3645542384  0.7698860935
 4.4303907925 -0.9671313172  2.8523602785
 3.5683333719  0.2730819378  5.2188751979
 5.5605380585 -0.2406217712  7.2133651462
 6.0438826021 -2.4715852673  7.8055414271
 6.6531881412  1.6620648174  8.1526735782
-1.5538271673  0.0561284570  2.0094768394
-0.6109009897  1.0015259412  0.2609432188
-12.0437910073 -5.1406429959  7.4982340667
-2.4624836764 -0.8398050030  3.8286606821
-9.9349518622 -12.8334076374  4.9972969383
-9.4051531097 -11.0436703928  7.7580477153
-10.7060512907 -8.1970481627  4.2246181135
-8.2467258264 -9.3880856814  2.2692357900
-7.4076017069 -6.6426417266  7.3925740192
-4.9527731157 -7.6546275553  5.2692735107
-7.7526349242 -4.7680158146  2.0536051860
-8.6286053482 -3.3767408778  4.7140198388
-5.5060638130 -3.5204890362  3.9097521135
-4.8993355734  9.7276149831  2.4039753408
-4.7722481337  10.6615322144 -0.8174120724
-5.7449976688  7.7078958922 -4.2115204467
-6.6756153797  5.4348208855  3.5529018821
-6.0922241499  3.2005677864 -5.5637644952
-7.0730539416  0.9709984599  2.2099935457
-8.1359682524 -1.5251431808 -1.6106937930
-14.8094917623 -0.5630464303 -0.4069677495
-12.1812106181  1.3678773411 -1.2749535971
 4.1992018363  1.9545597955 -8.8729283203
 17.9864030998 -0.7688865453  11.3792014566
 16.0444857901  1.2742527552  9.5740626585
 14.6254818179 -3.5750135079  12.0204140023
 8.8180031486  1.2884968104  9.4515809360
 11.9724167713  2.4431657850  10.4598333262
 10.6262305847 -5.1546022906  10.3781194995
 8.1625804003 -3.0229203849  9.5791612587
 2.8733414762 -11.6291169795 -5.5458603025
 4.2396115373 -11.8463693009 -2.5290265900
 0.8768029093 -7.3288227057 -6.8923782313
 3.1112760824 -8.9711047129  0.7475650151
-2.3022521589 -4.2527983781 -5.3260781953
-0.0468506261 -5.8782948786  2.3424886267
-4.2590762698 -2.4542274777 -1.5836745135
 7.6677502216 -11.1469538365 -5.5804871554
 5.2779525601 -5.6105640196 -11.5858593329
 8.5669742878  7.7436959855 -4.7541711728
 0.7092633210  4.7680385341 -1.8315411699
-1.7185979986  6.9637689073 -1.1459878345
 2.6856599237  4.8153822895 -5.8106524347
 1.3532355959  6.3820498981 -8.3281705890
 1.4455923568  10.5586742919 -0.8386561628
-0.6004130688  6.2493349631  6.2971475962
 0.6170234084  9.0923196506  7.6772346958
 7.6690407563 -3.7336067289 -3.2877547144
 7.9143670684 -3.7605976626  0.0266333331
 5.0267556232 -4.6451288365 -1.4546628832
 4.4824073956  2.2912491206  0.7631119347
 4.7669557059 -2.9898505458  2.9411105622
 1.7271598881 -0.5073653687  5.8612128939
 3.3054214817  2.3574018129  5.0158311940
-11.8239563243 -3.7933717027  6.2649242039
-13.7197607873 -4.9211967899  8.1116448984
 15.7515416970  1.2164675239  12.9705079449
-6.8090944991 -12.1966866971  5.9805191780
 7.0927416424  9.6740279634 -7.0782065806
 5.3945327678 -8.3736031937 -13.5186712097
 9.2829748930  11.0246149392 -4.9375887310
 6.8921636604  3.6018011684 -7.6300337967
 6.1648454369 -1.8660437941 -6.3468346361
 2.7246974267  6.6545392059  6.6914579333
 7.4048485443 -8.4406814749 -3.6199649275
 5.0279705913 -10.9505117753 -9.6522991866
 0.2073928564  10.4438755842  3.4181123518
 5.1648286124  6.4879288805 -2.2610059805
-14.0212605761  1.9737912905  3.9742784782
 2.5225394780 -7.5331639986 -11.9256235620
-7.7108319864  10.4580201752  0.7475649896
-14.8226149862  6.3065184448  2.7576475038
 7.3288651477  0.9513019154 -9.6811020579

gradient_Eh_per_bohr:
-0.0010111981 -0.0032742715  0.0010811075
 0.0000285035 -0.0002471705 -0.0000067464
-0.0003051894 -0.0001899106  0.0000808722
 0.0000261422 -0.0000415746  0.0000207451
 0.0022166920  0.0027409701  0.0012728733
-0.0001387224  0.0000774990  0.0001174714
-0.0001708521  0.0001229528  0.0001442882
-0.0001015330 -0.0000336476 -0.0000784267
-0.0000654399  0.0000645123  0.0000645123
-0.0000791013 -0.0000677168 -0.0001120742
-0.0000997621 -0.0000626570 -0.0001336627
-0.0004478753 -0.0002515557  0.0000613921
-0.0018727952  0.0036475993 -0.0004860767
 0.0000751378 -0.0006415808 -0.0001303738
-0.0003282114 -0.0000410686  0.0001394814
-0.0001668886  0.0002206910  0.0000150950
-0.0000672951  0.0001964040  0.0007163813
 0.0001574437 -0.0007373794 -0.0001885613
-0.0000773304 -0.0002310635 -0.0000630787
-0.0002943952  0.0001529742 -0.0000887992
-0.0000807879  0.0014197758  0.0021273024
-0.0009369879  0.0000400566 -0.0001477457
-0.0003212120  0.0002524833  0.0003554499
-0.0001930308 -0.0003863989  0.0000446948
 0.0001291089  0.0000953770  0.0000949553
-0.0003909528 -0.0000080957 -0.0003639672
 0.0031680160 -0.0021695516 -0.0070298128
 0.0005973077 -0.0007135141  0.0000778364
-0.0000430082  0.0002255821  0.0001221938
-0.0000094449  0.0000102882  0.0000033732
 0.0000697407  0.0001168810 -0.0001499383
 0.0000753908  0.0002114147 -0.0000881246
 0.0001867061  0.0001213505 -0.0001843448
 0.0000208294  0.0001412523 -0.0000574286
 0.0002151252  0.0000853417 -0.0000474777
-0.0000318766 -0.0000882089 -0.0000036262
 0.0000796916  0.0000020239  0.0000226004
 0.0000271542  0.0000668735 -0.0000391290
 0.0013134360 -0.0012669703  0.0059898583
 0.0035421028 -0.0014660728 -0.0061128111
-0.0000637533 -0.0005063159  0.0003092372
-0.0002864682  0.0009010634  0.0002072825
-0.0004900402  0.0001270849  0.0000272385
-0.0057245569  0.0004864140  0.0127284804
 0.0003312473 -0.0001018703  0.0005927539
-0.0002212813 -0.0004231667  0.0000461284
-0.0001073518  0.0000975695  0.0002114990
-0.0000923411 -0.0000785110  0.0001525525
 0.0001135922  0.0003399332  0.0001794537
 0.0000894739  0.0001161221  0.0000557420
-0.0001774298 -0.0001688282  0.0001629251
 0.0012667173  0.0000517785 -0.0106016840
 0.0000843298 -0.0002332561 -0.0001852725
 0.0001424330 -0.0002931302 -0.0004427312
 0.0000408156 -0.0006580251 -0.0001485890
-0.0002260881  0.0001038943 -0.0001801284
 0.0004644883 -0.0000992561  0.0006400629
 0.0004745235  0.0001559257 -0.0000012649
-0.0003133694 -0.0001176400  0.0002141133
-0.0000832335  0.0001109780  0.0000645123
 0.0003551969 -0.0002273530 -0.0001270006
 0.0000053971  0.0000850887 -0.0003686897
 0.0007568596  0.0001038099 -0.0006614826
 0.0004272145  0.0000629100  0.0002752523
-0.0003774600 -0.0003468483  0.0001646960
 0.0004460201 -0.0002112460  0.0000355872
 0.0000536337  0.0001151101 -0.0000285878
-0.0000650182  0.0001236274 -0.0001070988
 0.0003179232  0.0000064091 -0.0000038792
 0.0002949855  0.0002390749  0.0000530434
 0.0001296992  0.0000860164 -0.0000009276
-0.0005608772  0.0001447942  0.0002497004
 0.0002772762  0.0000920038 -0.0001689125
-0.0001835859  0.0003146343  0.0002938049
 0.0000780894  0.0002719635 -0.0001467338
-0.0001355179  0.0000425865 -0.0001084481
-0.0000097823  0.0001095444 -0.0001862844
-0.0001276753 -0.0001952234 -0.0000425022
-0.0003557029 -0.0000987501 -0.0001769238
 0.0002318225 -0.0000882933  0.0001157848
 0.0001953920 -0.0000988345 -0.0000430082
-0.0003313316  0.0002055116  0.0002174864
-0.0002653857 -0.0002503750  0.0002587237
-0.0000593681  0.0003062857 -0.0006325575
 0.0000621510 -0.0000204921  0.0000440201
 0.0001443725 -0.0002779509 -0.0004824505
 0.0001972473 -0.0000235280 -0.0003462580
 0.0002156312  0.0004761258 -0.0001657923
